"Survey Year","Set count","Number of positive sets","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Biomass index","Lower interval","Upper interval","CV"
2021,193,68,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","5269487.2670414504","1019888.97263615","12973215.189064","0.66598978665025499"
2021,193,65,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","3218956.2360493802","1411708.2012084399","5586712.06933288","0.33636828921494"
2021,193,28,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","610366.71805270703","74680.439447805795","1638689.3613830199","0.79071493162673301"
2021,193,14,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","7153.2374609145099","2248.6144113149498","14217.067670898899","0.42181246068954598"
2021,193,55,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","1081262.1856599301","236982.65917205601","2434872.88861155","0.51369715805577698"
2021,193,65,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1621156.0430137699","1244351.1721212","2076758.1019464701","0.13089387784065101"
2021,193,149,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","3005400.7333589601","1854581.1626814699","4653512.7750245295","0.240347515244552"
2021,193,76,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","693588.36124846304","507171.73125412001","915234.44212370599","0.156796505166622"
2021,193,2,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","8972.6587536694606","0.0","22819.059810110401","0.70388558288843295"
2021,193,16,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","21133.216919824801","6452.9691758152003","39455.3987862176","0.40688632275974301"
2021,193,28,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","658499.65514565399","184775.292797887","1428797.2275964201","0.47444618108011899"
2021,193,181,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","10431222.7727687","7879776.8985927198","13671496.9819552","0.143904893906492"
2021,193,130,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","955312.20940425899","682343.40935648198","1264860.2012797699","0.15205497819416"
2021,193,173,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","6442646.2134572295","5204730.3916133596","7763147.1053494699","0.100210447334086"
2021,193,101,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","1357287.3728862","763205.60040241305","2077441.82986082","0.24673784019843101"
2021,193,42,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","472784.45216158201","305922.86969799502","660356.37384869799","0.19009527054360201"
2021,193,25,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","747177.86468968296","175742.78770520899","1680962.22009425","0.58181163983413198"
2021,193,141,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","440870.40849945502","311663.08309825102","589138.64579048799","0.15639354362885799"
2021,193,159,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","5026479.8702229504","3850442.06734628","6430993.11180472","0.12909929459264299"
2021,193,80,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","2237872.9466503998","1397793.63486764","3235515.44369108","0.204300118788484"
2021,193,14,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","53946.314284788998","14615.5235126184","108492.444500531","0.45216189304291499"
